"","Attrition","Gender","MonthlyIncome","Education2","Education3","Education4","Education5","EnvironmentSatisfaction2","EnvironmentSatisfaction3","EnvironmentSatisfaction4","JobSatisfaction2","JobSatisfaction3","JobSatisfaction4","WorkLifeBalance2","WorkLifeBalance3","WorkLifeBalance4","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearch...Development","DepartmentSales","EducationFieldLife.Sciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnical.Degree","JobLevel2","JobLevel3","JobLevel4","JobLevel5","JobRoleHuman.Resources","JobRoleLaboratory.Technician","JobRoleManager","JobRoleManufacturing.Director","JobRoleResearch.Director","JobRoleResearch.Scientist","JobRoleSales.Executive","JobRoleSales.Representative","MaritalStatusMarried","MaritalStatusSingle","NumCompaniesWorked1","NumCompaniesWorked2","NumCompaniesWorked3","NumCompaniesWorked4","NumCompaniesWorked5","NumCompaniesWorked6","NumCompaniesWorked7","NumCompaniesWorked8","NumCompaniesWorked9","StockOptionLevel1","StockOptionLevel2","StockOptionLevel3","TrainingTimesLastYear1","TrainingTimesLastYear2","TrainingTimesLastYear3","TrainingTimesLastYear4","TrainingTimesLastYear5","TrainingTimesLastYear6","JobInvolvement2","JobInvolvement3","JobInvolvement4","dummy_PerformanceRating","PercentSalaryHike15.17","PercentSalaryHike18.22","PercentSalaryHike23.","TotalWorkingYears10","TotalWorkingYears11.13","TotalWorkingYears14.19","TotalWorkingYears2.6","TotalWorkingYears26.","YearsAtCompany12.14","YearsAtCompany15.19","YearsAtCompany20.21","YearsAtCompany22.","YearsAtCompany3.5","YearsAtCompany6.11","YearsSinceLastPromotion11.","YearsSinceLastPromotion3.7","YearsSinceLastPromotion8.10","YearsWithCurrManager12.","YearsWithCurrManager3.6","YearsWithCurrManager7.11","DistanceFromHome11.14","DistanceFromHome15.19","DistanceFromHome20.","DistanceFromHome4.7","DistanceFromHome8.10","Age21.23","Age24.27","Age28.33","Age33.38","Age39.41","Age42.45","Age46.50","Age50.57","Age58.","ActualWorkingHours"
"PercentSalaryHike18.22",0.0126219824424413,-0.0210167133841872,0.0114583946754097,0.0256142159279778,-0.019937936157796,-0.00418006437669673,-0.0125115488249191,-0.0389626441386074,0.0161443516202637,0.0107508148617809,-0.0171164454801867,-0.0190828450653616,0.0375130204973936,-0.00432785077050957,0.0148969208894322,-0.0192634526460842,-0.00132004423359585,-0.02933627648025,-0.024485861424178,0.0242917996302454,-0.00634817759329513,0.00588631052320785,0.0160544099474601,0.0161674107641488,-0.041117860490638,0.0260044515335453,0.0444214601905279,-0.0134243008111629,0.00941361742438322,-0.0212859524792454,0.0714730867885112,-0.009092978983673,-0.0495932833658994,-0.0467733288346141,0.00983990142396875,-0.00866721268328039,0.0163215839968019,-0.0173981826018526,0.00882246405452629,-0.0122625977983155,0.021665654107538,-0.0181376033909592,-0.0256385917408788,-0.0329039566497748,0.0120681229608019,-0.00509989668073861,-0.000578794818746969,0.045052951933241,-0.0118533865356917,-0.0235454313330702,0.0304330036509041,0.00202460712364756,0.00930683095709944,0.00444923494459383,0.035657095897843,-0.0443356865892173,-0.01641672437599,0.0100517712160991,-0.0144068808339232,-0.0130015974045623,0.497749196692716,-0.247304065599376,1,-0.116143098918141,-0.0203344584682486,0.0218305111924727,0.0185618125629586,-0.0220792719842596,0.0109390896012391,0.0066518598681452,-0.0245965522805968,0.0125761280930629,-0.022479699716941,0.016922571720609,0.00908167451921362,-0.0111135878039441,0.00265448561999485,-0.00935428509592933,-0.00120419353236284,0.0284133131944412,-0.0119788009978838,-0.0368988088691288,0.0248979661559196,0.0289709181066164,0.0253377610373155,-0.010532821301529,0.00301956527997366,0.0483054820611001,-0.0158834626323537,-0.0183164875521795,-0.0186650344875729,-0.0198425064798434,0.00732465937613038,0.00251827841704498,0.00699988511551655,0.00553011408115338
"PercentSalaryHike23.",0.0227195451439383,-0.0237257057602419,0.000239719633552762,0.00760830287614338,0.00290660827775586,-0.0175079631773895,-0.0399832486239394,-0.0424406644974369,0.0246858029777411,0.00850146696083021,0.0417019571018488,-0.0432893118419102,0.0181326630293306,0.0380962428192531,-0.0579249479718609,0.0131195208997231,-0.0162646452597193,0.0188115794922577,0.0415680216400199,-0.0298181643309551,0.0338835338714582,-0.0368182807774238,-0.00685865992461523,0.0208268454417856,-0.00946098847306056,0.0235151749252677,-0.0347357935762551,-0.000835443919440819,-0.0164942223083367,-0.0119316398366501,-0.0156391253016507,0.0195130836559186,-0.00427242890746897,0.036108152393296,-0.0334189314017465,-0.0224543434479756,0.0586566508249114,0.0374825102025859,-0.037508086134772,0.00324162121146479,-0.0349958165294343,-0.000476630639233671,-0.028045338139657,0.0529380807243418,0.0152751644445627,-0.0196103405098906,0.0351827054891841,-0.00591686242778782,0.0163617432403006,0.0103102733013178,-0.0254924330569876,0.0235042381194832,0.00606897608435774,-0.0550881898287473,0.0392735356945425,0.00537994860146272,0.00208695145220964,0.0100678920492934,-0.00445179017269284,0.0261792254946569,0.510931969318297,-0.101148464978512,-0.116143098918141,1,-0.00895223560237367,-0.0530812307999258,0.00532899594441309,0.0142132454896926,0.0234917863995846,0.0085406425037026,-0.0142292144468839,-0.0163290359520453,0.0115102373134175,-0.00945672810126628,0.0347282609145288,-0.0152721821418533,-0.00901871428686633,-0.0168103993906878,-0.0233632197573131,0.0218814128017655,0.0152389592924713,-0.00859450894015493,0.0162214398753311,-0.0284290657408815,0.0352860945610904,0.0335760804451813,0.0213947410210658,-0.00157339726015432,-0.0344327389952339,0.0304120319931226,-0.0468346365552704,0.0145592224236772,-0.0064733404569097,0.0226090759594956,-0.00750466494928099,-0.0144961292999376
"TotalWorkingYears10",-0.0392212258388708,0.0189752210725613,0.0227879575738304,-0.0256399288511792,0.0164483033018426,0.0391132489093807,0.0296702471019758,0.0850770276600356,-0.0556668225255336,-0.0279175261429075,-0.0582841892086879,0.0341393664460858,-5.43680221207798e-05,0.0113471687516546,0.0138661115635594,-0.00605943910072991,0.0103726373981594,-0.0187976932381624,0.0210878762985031,-0.0107750639879838,-0.012793296146068,-0.0159392924073158,-0.0220081179138169,0.0458530271197835,0.0434005762691916,0.00357182615912233,0.0171726789492745,-0.0180728637866151,0.030165622695096,-0.0222975648654184,0.00555931290831225,-0.0213261337593012,-0.0156816157531277,0.037931451786056,0.00192245853003041,0.00622235506768437,0.00567897577639606,0.0255519732129441,0.0179128728956257,0.0823655318989543,-0.0307103834921552,-0.0303099182742521,-0.028801548442542,-0.0345889770847903,-0.0178640653778167,0.00995964694431571,-0.0278825602145697,0.0104382378770585,-0.0171751049785932,0.00230585964849165,-0.0124268555990077,0.0387340649169089,0.0405922026767688,-0.0593649058953987,-0.0128480482823285,0.0311241146594174,-0.0298300468179609,0.0193733251995292,-0.0135005796670221,0.000847162091788669,-0.0146689416185907,-0.000979732684145813,-0.0203344584682486,-0.00895223560237367,1,-0.119443395688765,-0.154311134214838,-0.324818562094417,-0.192264451535355,-0.0799112379994683,-0.0857422627767544,-0.067277903240982,-0.0773733635578462,-0.114044863320823,0.369392175667931,-0.0869160089496279,0.0752987262300475,0.173288067975354,-0.0760774254686057,0.00285494690451431,0.222327304693924,-0.0306047901015319,-0.0100357596095076,-0.0212628476927273,0.0327276090636199,0.000341111190600361,-0.0695691535211665,-0.128766856657124,0.165746724609363,0.0837107100557503,-0.0302655592293135,0.0519774548790337,-0.0606440326911283,-0.110518528737971,-0.0429044232197134,-0.0345557187211083
"TotalWorkingYears11.13",-0.0280790359254805,0.00458848674474367,0.0229837051022505,-0.0102244734029691,0.0147843439857224,-0.021221464698243,0.0165637910331266,-0.00442202037449634,0.0264439282757619,0.00365451969419804,0.0327901392892988,-0.03815744507959,0.0332478155439412,0.0225176755500549,-0.0463992202524711,-0.00289264888015149,-0.0272808398426168,-0.00219054784406356,-0.0232598748400701,0.0301684707839965,0.00621384457527374,0.0336273494907183,-0.0223474982297409,-0.00560275912216981,0.00411500634846436,-0.0222954057401226,-0.00183088941176036,0.000755883879212554,-0.00620248377947187,0.0105718110302173,-0.0207058161510553,-0.0486158182525422,0.0121114315867858,0.0359342310419043,-0.00363488113620802,0.0270564938371004,0.00426534393109408,-0.0188486769299808,-0.0575655786143356,-0.0942501037085762,0.0448329192769146,0.048003868104923,0.109444861395537,-0.000960028750201487,0.0298714750821995,-0.0265330515044882,-0.0123901442837034,-0.00308768038502742,0.00330715105623094,-0.00643376912572442,0.0304390352183611,0.00312388805519586,-0.0269558513467959,-0.0133880308372252,-0.0139320536112655,0.0513711932361568,0.0220599534596933,-0.0133400761261034,0.0194439328655045,-0.0158938276502149,-0.0175817569302568,-0.0326434713975527,0.0218305111924727,-0.0530812307999258,-0.119443395688765,1,-0.115899430766933,-0.243963513331863,-0.144405266690869,0.111263309253402,-0.0643989787195735,-0.0505308364720245,-0.0581132971285946,-0.0741731687794275,0.183893521055552,-0.0530812307999258,0.119540891066723,0.0104301949079374,-0.0433504224760699,-0.0141861547635561,0.152160977657712,-0.022986531526433,-0.00212664094722114,0.0074161284786405,-0.0173887435919827,0.0110041247712039,-0.052251740181074,-0.0967137301150938,0.0844407186286853,0.0127351950919211,0.0319695166543819,-0.0512304694791475,0.00850625908820787,0.0100016005769568,0.0290716421859573,-0.0371578066508371
"TotalWorkingYears14.19",-0.0460114330126617,0.0237148405318253,-0.00996795714522993,0.0225152685493719,-0.0191232661379751,0.00914748252838961,-0.000905439636512095,-0.000462267388769319,0.0258077716466726,-0.0268094110896141,-0.00207506466311338,-0.0282822548094196,0.0123528864566832,-0.0438952249642337,0.00455957718955921,0.0415250388319782,-0.0236175819739445,0.0177481132803037,0.0195027840852862,-0.0108372932853144,-0.0126279653103928,0.0175578903164375,0.0213251582142861,-0.0268426564598537,-2.2539445258627e-05,-0.00223166889440189,-0.0242108832930983,0.0192492798808071,-0.0365861713455503,0.0258217088211299,-0.00650610462921396,0.00559737027886772,-0.0533230772298577,-0.0200781788903595,0.00886618472066347,0.0224303220242424,-0.0432177401677798,0.0285314028338385,-0.0428806408268242,-0.146974097102951,0.123357781679752,0.0407048897921522,0.0435438513528051,0.0371425951117945,0.0125151197861183,0.052839958862075,0.0412726475828654,-0.000207542200839624,0.0431655266460599,-0.0259820645282394,0.00130474689019077,-0.0199822185905131,-0.00121739491571564,0.0374809308344064,0.00810970696877793,-0.0534995608766995,-0.0226762100849163,0.033570880167963,-0.0156474784502653,-0.00627895928036726,-0.00423883773342544,-0.0456692175099861,0.0185618125629586,0.00532899594441309,-0.154311134214838,-0.115899430766933,1,-0.315180979510764,-0.186559837495982,0.295480281727312,0.296745576800887,-0.0652817231447487,-0.0750776444454421,-0.11673709014611,-0.0651827209575173,0.0152919014057071,0.160432318959272,0.0302593728655387,0.128888458880068,-0.10109484290774,0.134808666847143,-0.0289119429220747,-0.00141591440353205,0.0157854887405844,0.0111512172626261,-0.0139573779095132,-0.0675049905065535,-0.124946258452795,-0.184478592066813,0.215287142339282,0.0303605780869393,-0.00128054046013013,0.0553746770071912,0.0545983491384524,-0.0261595002398469,0.0153207762048467
"TotalWorkingYears2.6",-0.0286322050693784,-0.0635319427549836,-0.00795542936883451,0.0190229011327647,-0.0409845402203402,0.00657541770624189,0.0057877522103202,-0.0510837543603309,-0.00315801662838887,0.00384275734862054,0.0105720218752011,0.0321967072862698,-0.0287976794632068,0.0136563978572144,-0.000550589324235724,-0.0116006418717559,0.0210728609315323,0.00120066678922071,0.00545082203982946,-0.00958238965824293,0.0295928892785504,-0.0396961954495812,-0.00511683260950808,-0.0052537561055158,0.00807139172029177,0.00752139470718336,0.0111285964766068,-0.0143254356517861,-0.0228734228661842,-0.00107582400288161,0.0362635635443835,0.0125991245478173,0.050591527498645,-0.0182345125829373,-0.0256592720478781,-0.0071826097520849,0.0265957215401915,0.0330682035098659,-0.00833208404482659,-0.00814363081207192,-0.0258910087647563,-0.0104783626254256,-0.0978811011649505,0.000503510594230814,0.0131254675191177,-0.00986679096582725,-0.0219644783684211,0.011703300893226,-0.0379180322140183,0.0368856841012354,0.000589997486079168,0.0212976384920058,0.00241424752665021,-0.0220694212137727,0.00655432706933108,-0.00872605001104693,0.0351762552149418,-0.0253499695706274,0.0366378473427662,-0.020016098602838,0.00654006167934085,0.0324457624364077,-0.0220792719842596,0.0142132454896926,-0.324818562094417,-0.243963513331863,-0.315180979510764,1,-0.39270075013282,-0.106517439616585,0.00282162474986164,0.207124564578997,0.238204870617448,0.242327014392025,-0.351738088679999,0.192257037730324,-0.147975097827174,-0.0696715633573337,0.0871462617224156,0.0851190937857077,-0.233112119857197,0.0694253013277218,0.0122062708715605,-0.0152612892881439,0.0126597238853361,-0.00620558507255295,0.107576918094646,0.134927440485097,-0.070439116927093,-0.202021031192211,-0.0145911558996289,-0.0207782822712413,0.079686947103173,0.163172494878009,0.0651079824120606,0.0212999368610738
"TotalWorkingYears26.",-0.0130492745141451,0.0508041917046813,-0.0283396609509041,-0.0426468876777351,0.039068930781414,-0.0244452494404424,-0.0415509938809597,-0.0123599354444208,0.0106103213289004,0.0291145654418933,-0.0109129053509737,-0.0109236181762689,0.0107968104675822,0.0104686004291079,0.00356644274546325,-0.00751998032586174,0.0143270128153048,0.0099092541465807,-0.014251677465201,0.00451548707189948,-0.0242595114840517,0.018201807835619,0.0533222727863109,-0.0461069195123295,-0.0321530995428121,-0.00221114861334325,-0.0098406540399919,0.0273834563665026,0.0396822130971278,0.00305480170205302,-0.0246211413153021,0.00141914277380563,-0.0251601516732116,-0.000842412214932211,0.038641287470603,-0.0233127840095588,-0.0425259107917287,-0.0278762238998493,0.0106270488296193,-0.0775608141105131,-0.0249152927516492,0.0269850174215548,0.0851769974744795,0.0325445361692333,0.00307101779551457,0.0137763741961479,0.0547678804590432,0.00945307121926101,0.0111512197399545,-0.0170011747364003,-0.0029244673101551,-0.0260372735067252,-0.0344705123389611,0.0473676552166325,0.0156689554036781,-0.00493313491767069,-0.00241510393389496,0.0173926709638561,-0.0388082675528087,0.0396210573699846,0.0315336001447472,0.00511158828080587,0.0109390896012391,0.0234917863995846,-0.192264451535355,-0.144405266690869,-0.186559837495982,-0.39270075013282,1,-0.0966114833588596,-0.103661104505257,-0.0813379718811058,-0.0935432313767631,0.0537980670239531,0.153716290327421,-0.10508014595283,-0.0278218238635103,-0.0712537624246167,-0.0919764617423896,0.0695408717927231,-0.0225004161444831,-0.022969685872315,0.0203831322569048,0.0482911162377642,-0.038103433159551,0.00952668457927656,-0.0841080589659348,0.0679575337680153,0.0125684833817199,0.0334248343514733,0.0477758924842577,0.0658459775746508,-0.0563027527695615,-0.112308668967725,-0.0186145843155173,0.00397752260169827
"YearsAtCompany12.14",-0.0486331164043365,-0.0166119184940658,-0.00890708592856671,-0.00543625005680545,0.0186509713272433,-0.00838664077339811,-0.0163557542089611,-0.0255548443869208,0.0106815790547736,0.00878430093527317,-0.0146417666927716,-0.0263905308017018,0.0378421218748713,0.00628202931208007,-0.0289621439737217,0.0261377956471662,-0.00380272983094657,-0.0153767419490604,0.049790621547536,-0.0484375503791475,0.0510973709736521,-0.000408859483191543,-0.0380173177366461,-0.0166588855737133,0.000744210103188683,-0.010889524613176,0.0584816053929936,0.02749265495464,-0.015780765850422,0.0328371408606189,-0.0355739851331564,-0.0120675725797322,-0.0336422078626079,-0.0163154603193894,0.0266854152748686,0.032207234520289,-0.0173386181909876,0.0314672504694638,-0.0215875644380671,0.00690832510463111,-0.0665363536617436,0.0466403262511948,-0.031428954200215,0.011054439194508,-0.0272180308355585,0.0696089366707239,0.00377381711184019,0.000356531341696083,0.0637235955732543,0.0116898842652673,-0.0497864660942662,-0.0116110090120167,-0.00652909012116857,-0.0116453079603327,0.0267986487878113,-0.00602309372384896,0.00978083721131993,0.0286852121858285,-0.0217489518562135,-0.00493617689464728,0.0148633125501577,-0.0487377461452002,0.0066518598681452,0.0085406425037026,-0.0799112379994683,0.111263309253402,0.295480281727312,-0.106517439616585,-0.0966114833588596,1,-0.0430848611236076,-0.0338066552473943,-0.0388795503593822,-0.130167706146747,-0.139156597305157,0.0433508441775615,0.192044063472353,0.0534977331075455,0.0994888791416019,-0.092976793295339,0.221587677923826,-0.00543887613139734,0.00257532528131568,-0.0157175493310792,-0.0201439778241512,-0.0052540965275878,-0.0349579917869746,-0.0647044054673555,0.00156545837438748,0.0839806475940536,-0.0269021226713974,-0.0201264324108348,-0.0117375512084619,0.0399914804542416,-0.0287960357868352,-0.0505818083955719
"YearsAtCompany15.19",-0.0482928243240956,0.0175456181802834,0.030289672649275,-0.0355685929978699,-0.00183588340351272,0.0340676087583388,-0.0203147822975203,-0.00877249897490375,0.0164871824764928,-0.0195923210046235,-0.0211859571232376,0.0338721891812045,-0.0292188968668064,-0.00911022646479934,0.0248313398215697,0.00412673806869214,0.000733972183883779,-0.00451582832442075,-0.0262182863887019,0.0325954781237933,-0.0322781725984702,0.0227857157764869,0.0139334216970398,0.00261776442615985,0.0199697483110966,-0.00720561702451546,-0.0328002545494811,0.0312306142933086,-0.0476118392997239,0.0864453832853307,0.0135225812114022,-0.0187370350437291,0.0089520535874526,0.0180039780940138,-0.00836582779962044,-0.0142657339311196,-0.0523907825145663,-0.00681921739742327,-0.0171195913143164,0.00985972912457275,0.0156369493842449,-0.0640375630000088,-0.0110584078195871,-0.0121267134505016,0.0328009293525985,0.00729745495292073,-0.00781724897315077,-0.00490008234218945,0.0212257785891971,-0.00215038881570627,0.014282640126374,-0.0170232131002646,-0.0223013082080992,0.0489618717229263,-0.00352960215954953,-0.0261608947744283,-0.0131899090792675,-0.0331101456059232,0.0482823235997702,-0.0135629203529993,-0.016465157299533,-0.0227298484414727,-0.0245965522805968,-0.0142292144468839,-0.0857422627767544,-0.0643989787195735,0.296745576800887,0.00282162474986164,-0.103661104505257,-0.0430848611236076,1,-0.036273485311847,-0.0417165433424819,-0.139665883608961,-0.149310683102384,0.235951996005884,0.102503419535616,0.0592151846505192,0.352433058825172,-0.100975730729151,0.143014440247496,-0.0120025351939951,-0.00595602969544098,0.00491721738545251,0.000401144076795947,-0.0173279721028895,-0.0375088334630274,-0.0694258063732234,-0.110076738239221,0.11098513513131,0.0750343975294819,-0.0206073379107923,0.0351517107152993,-0.0019611722045567,0.017327131319598,0.0259059044516173
"YearsAtCompany20.21",-0.0509673233537299,-0.011129153672772,0.0255785733884675,0.00441080179456529,-0.00935561853927167,0.0180919897107128,0.00899127154600124,0.0206817988463615,-0.0261397310951758,0.00828586105580405,-0.0172115972743658,0.0313098749348081,-0.0150713159821441,-0.0127728295358894,0.00521676050761947,0.0117940763002481,0.00584531354221509,-0.00448021527862376,-0.0139426016320259,0.0210501340849439,-0.00827933351650289,0.00464204684734966,0.0281844569236932,-0.0221088131650284,-0.0080881515952038,0.0110376429377087,-0.0148845343011062,-0.0472696566619301,-0.037358761173264,-0.00962700540523913,0.0299669365072248,-0.0126779730599461,0.00629691073899721,-0.00314036501230662,-0.0240134081013143,0.0120807895530016,0.0143641340925563,0.00144856571588891,0.0265743383721997,0.0370466886288773,-0.0275749372375521,-0.00408770111253646,-0.0543268601370389,-0.0148105888052679,-0.0172104264128181,0.0193946333739603,-0.0310633645224203,0.0132606410613264,-0.0205061898948467,0.0597627417973481,0.0126099090703586,0.0212026102111343,-0.0415771826956602,0.00353477511654335,0.0157079117186896,-0.00299867741653836,0.0396104534431447,-0.0310017820465242,-0.00909169581544913,0.0400027304698584,-0.0130434798335989,-0.0114647001312762,0.0125761280930629,-0.0163290359520453,-0.067277903240982,-0.0505308364720245,-0.0652817231447487,0.207124564578997,-0.0813379718811058,-0.0338066552473943,-0.036273485311847,1,-0.0327330009222083,-0.109589221221923,-0.117157039775844,0.283472381042323,0.057492435958291,0.0484486533574703,0.175765028532137,-0.00513648579450546,0.104765119651291,0.0283629133293909,0.0386711031272437,0.00222901664811371,0.0115920096304391,-0.0545315234436683,-0.029431409746884,-0.054475150670635,-0.0863720166054332,-0.0920743792866496,0.2140404788501,0.143635105803946,-0.0291807416277712,0.00193333531804135,0.00596430747901313,-0.0226530805281649
